index,buysell,durationtype,advisor,otheradvices,symbolname,success,advisor,niftysentiment
2656,1,2,166,False,DABUR,False,166,1
2657,1,2,168,True,RELIANCE,False,168,1
2658,1,3,176,True,JKLAKSHMI,True,176,1
2659,1,3,145,True,HAVELLS,True,145,2
2660,1,2,175,True,GRANULES,True,175,2
2661,1,2,175,True,RELIANCE,False,175,1
2662,2,3,143,False,M&MFIN,True,143,1
2663,2,2,128,True,INFRATEL,False,128,1
2664,1,2,168,True,AUROPHARMA,False,168,2
2665,2,2,199,False,MANAPPURAM,False,199,2
2666,2,3,154,True,HEXAWARE,True,154,1
2667,1,2,128,True,GLENMARK,False,128,1
2668,1,2,167,True,PETRONET,True,167,1
2669,2,3,148,True,TITAN,True,148,1
2670,2,2,167,False,DCBBANK,False,167,1
2671,2,3,176,True,YESBANK,True,176,1
2672,2,3,141,False,WHIRLPOOL,True,141,1
2673,1,2,162,True,UBL,False,162,1
2674,1,2,175,True,KPIT,False,175,1
2675,1,2,151,False,KSCL,False,151,2
2676,1,2,267,True,DABUR,False,267,0
2677,1,3,176,False,ABB,True,176,1
2678,1,2,167,False,JINDALSTEL,False,167,1
2679,1,3,138,True,MCDOWELL-N,True,138,1
2680,2,2,167,True,GODREJIND,False,167,1
2681,1,2,167,True,M&MFIN,False,167,2
2682,1,3,140,True,ONGC,True,140,1
2683,1,3,155,False,EXIDEIND,False,155,1
2684,2,2,167,True,HINDPETRO,True,167,1
2685,2,3,207,False,BHARTIARTL,True,207,2
2686,2,3,144,False,TCS,True,144,2
2687,2,2,168,False,STAR,False,168,2
2688,2,2,167,True,GODREJIND,False,167,1
2689,1,3,145,True,MCDOWELL-N,True,145,1
2690,1,1,73,False,KSCL,True,73,1
2691,2,3,207,False,IDEA,True,207,1
2692,2,3,164,False,MCDOWELL-N,True,164,2
2693,2,3,134,True,EICHERMOT,True,134,1
2694,1,2,162,False,BPCL,False,162,1
2695,2,3,156,True,CIPLA,True,156,2
2696,1,2,175,False,JSWSTEEL,False,175,2
2697,1,3,135,False,PETRONET,True,135,1
2698,1,2,168,True,RELIANCE,False,168,1
2699,2,2,166,False,GRASIM,True,166,2
2700,2,2,175,True,BEML,True,175,1
2701,1,1,73,False,HEXAWARE,False,73,1
2702,1,3,152,False,PIIND,True,152,1
2703,1,2,167,True,ONGC,False,167,1
2704,2,2,167,False,PNB,True,167,1
2705,1,3,144,False,INFY,True,144,1
2706,1,3,164,False,ABB,True,164,1
2707,1,2,175,False,TORNTPHARM,False,175,1
2708,2,2,167,True,CAPF,False,167,1
2709,1,2,175,True,UBL,True,175,1
2710,2,3,174,True,SAIL,True,174,1
2711,2,2,168,True,CENTURYTEX,True,168,2
2712,1,2,167,True,HDFCBANK,False,167,2
2713,2,2,167,False,M&MFIN,True,167,1
2714,2,2,168,False,JISLJALEQS,True,168,1
2715,2,2,175,False,CANBK,False,175,1
2716,2,2,167,True,HINDPETRO,False,167,1
2717,1,2,214,False,TATACHEM,True,214,1
2718,2,2,167,True,CAPF,False,167,1
2719,2,3,161,False,DRREDDY,True,161,2
2720,1,2,167,True,ICICIBANK,False,167,2
2721,1,2,170,True,RELIANCE,False,170,2
2722,1,3,152,True,INDIGO,True,152,1
2723,1,2,175,True,APOLLOHOSP,True,175,1
2724,1,2,168,False,JSLHISAR,False,168,1
2725,1,2,170,True,HINDZINC,False,170,1
2726,1,3,174,True,TECHM,True,174,1
2727,1,2,175,True,HCLTECH,False,175,2
2728,2,3,134,False,GODREJCP,True,134,2
2729,2,2,168,False,HDFC,True,168,1
2730,2,2,167,True,AXISBANK,False,167,1
2731,2,3,134,False,EXIDEIND,True,134,1
2732,2,2,168,True,SAIL,False,168,1
2733,1,2,175,True,CENTURYTEX,False,175,2
2735,1,2,167,False,L&TFH,False,167,2
2736,2,3,158,False,SUNPHARMA,True,158,2
2737,1,2,128,True,CIPLA,False,128,2
2738,2,2,175,False,TATACHEM,False,175,1
2739,1,3,141,False,PNB,True,141,2
2740,1,2,175,True,HAVELLS,False,175,1
2741,2,2,167,False,BANKBARODA,False,167,1
2742,2,3,142,True,EICHERMOT,True,142,1
2743,2,2,175,False,LICHSGFIN,False,175,1
2744,2,2,128,True,TITAN,False,128,2
2745,1,2,151,True,HDFCBANK,False,151,2
2746,1,2,167,True,BANKBARODA,True,167,1
2747,2,2,169,False,RPOWER,False,169,2
2748,2,3,134,False,LALPATHLAB,True,134,2
2749,2,2,162,False,APOLLOHOSP,False,162,2
2750,2,2,170,False,BHARATFORG,False,170,1
2751,1,2,167,False,CHAMBLFERT,False,167,1
2752,1,3,121,False,COROMANDEL,False,121,2
2753,2,2,175,False,L&TFH,True,175,2
2754,2,2,128,True,AMBUJACEM,True,128,2
2755,2,3,142,False,IDEA,True,142,1
2756,1,3,148,True,TCS,True,148,1
2757,2,2,175,False,ADANIPORTS,False,175,2
2758,1,2,170,False,BPCL,False,170,2
2759,2,2,168,True,CENTURYTEX,True,168,2
2760,1,3,176,True,JKLAKSHMI,True,176,1
2761,1,2,170,False,GREAVESCOT,False,170,1
2762,1,2,175,True,TCS,True,175,1
2763,1,3,174,True,TCS,True,174,1
2764,2,3,158,False,IOC,True,158,2
2765,2,3,158,True,HINDPETRO,True,158,2
2766,1,3,176,True,SHREECEM,True,176,2
2767,2,2,175,True,CENTURYTEX,True,175,2
2768,2,2,175,True,INFRATEL,True,175,1
2769,1,3,154,False,HCLTECH,True,154,1
2770,1,3,73,True,BERGEPAINT,False,73,2
2771,1,2,167,True,BEL,True,167,1
2772,2,3,138,True,VOLTAS,True,138,2
2773,1,2,167,False,JUBLFOOD,False,167,1
2774,1,2,175,True,RBLBANK,False,175,1
2775,1,3,157,True,HCLTECH,True,157,1
2776,1,2,162,True,HDFC,False,162,2
2777,2,3,158,False,VOLTAS,True,158,2
2778,2,2,175,False,CASTROLIND,False,175,1
2779,2,3,158,False,BPCL,True,158,2
2780,1,3,144,True,HCLTECH,True,144,1
2781,1,2,175,False,VGUARD,True,175,1
2782,2,2,168,True,ACC,False,168,1
2783,2,3,154,False,TIMKEN,True,154,2
2784,2,2,167,True,INFY,True,167,2
2785,1,3,138,False,CENTURYPLY,True,138,1
2786,1,2,219,True,BPCL,False,219,1
2787,1,2,167,False,BATAINDIA,False,167,1
2788,2,2,168,True,ACC,False,168,1
2789,1,2,175,False,MINDTREE,False,175,1
2790,1,2,175,True,ESCORTS,False,175,1
2791,1,3,180,True,HCLTECH,True,180,1
2793,2,3,134,False,UBL,True,134,2
2794,1,2,168,True,BEL,True,168,1
2795,1,3,181,False,BEL,True,181,1
2796,1,3,140,True,HCLTECH,True,140,1
2797,1,2,167,False,BAJAJ-AUTO,False,167,1
2798,1,2,167,True,CEATLTD,True,167,1
2799,2,2,167,True,JUSTDIAL,False,167,1
2800,1,2,228,True,HDFCBANK,False,228,1
2801,1,2,168,True,JUSTDIAL,False,168,1
2802,2,3,140,False,ADANIPOWER,True,140,2
2803,2,3,154,True,TCS,True,154,2
2804,1,2,175,True,AUROPHARMA,False,175,1
2805,1,2,175,True,ACC,False,175,2
2806,1,2,167,True,CEATLTD,True,167,1
2807,1,2,175,False,UBL,True,175,1
2808,2,2,169,False,TCS,True,169,2
2809,2,2,168,False,TATAELXSI,True,168,1
2810,1,2,166,True,TATAELXSI,False,166,1
2811,1,3,143,True,ABB,True,143,1
2812,1,2,167,False,DMART,False,167,2
2813,2,3,138,False,IPCALAB,True,138,1
2814,1,2,167,False,CANBK,False,167,1
2815,2,2,169,False,M&M,True,169,1
2816,2,3,140,True,TVSMOTOR,True,140,2
2817,2,2,151,False,LT,False,151,1
2818,2,2,175,False,BANKINDIA,True,175,1
2819,2,2,175,False,WOCKPHARMA,False,175,2
2820,2,2,151,True,JSWSTEEL,True,151,2
2821,2,2,175,False,KAJARIACER,True,175,2
2822,1,2,168,True,SUNPHARMA,False,168,2
2823,2,2,169,False,DABUR,False,169,1
2824,1,2,162,True,PIDILITIND,False,162,1
2825,1,3,132,True,TCS,True,132,1
2826,1,2,168,False,GAIL,False,168,1
2827,1,3,145,True,BAJFINANCE,True,145,2
2828,2,3,133,True,PAGEIND,True,133,2
2829,1,2,167,True,DRREDDY,True,167,1
2830,2,2,166,False,HINDUNILVR,False,166,1
2831,1,3,121,False,M&MFIN,False,121,2
2832,1,3,137,False,ZEEL,True,137,1
2833,2,2,175,False,M&MFIN,True,175,1
2834,2,2,168,True,CESC,False,168,2
2835,2,2,175,False,EXIDEIND,False,175,1
2836,2,2,168,True,INFY,True,168,2
2837,1,2,162,True,TATASTEEL,False,162,1
2838,1,3,133,False,TEAMLEASE,True,133,1
2839,1,3,181,True,IGL,True,181,2
2840,2,3,143,False,PNBHOUSING,True,143,1
2841,2,2,168,False,MRPL,False,168,2
2842,1,3,121,False,FINCABLES,False,121,2
2843,1,3,180,False,PNBHOUSING,True,180,1
2844,2,3,145,True,YESBANK,True,145,1
2845,1,3,145,True,ITC,True,145,1
2846,1,2,151,True,ITC,True,151,1
2847,1,2,151,False,ITC,True,151,1
2848,1,2,175,True,TECHM,False,175,2
2849,1,2,168,True,BALRAMCHIN,True,168,1
2850,1,3,195,True,SKFINDIA,True,195,1
2851,2,2,169,True,INFY,True,169,2
2852,2,2,151,False,BAJAJ-AUTO,False,151,2
2853,1,3,140,True,TCS,True,140,1
2854,1,3,134,True,TCS,True,134,1
2855,1,2,167,True,INDUSINDBK,False,167,1
2856,2,3,145,False,COLPAL,True,145,2
2857,1,2,168,False,PIDILITIND,False,168,1
2858,2,2,168,False,RAMCOCEM,True,168,2
2859,1,2,170,True,ITC,False,170,1
2860,1,3,158,False,HAVELLS,True,158,1
2861,1,1,73,True,GAIL,False,73,1
2862,1,3,160,True,ZEEL,True,160,2
2863,1,3,145,False,INDIGO,True,145,1
2864,1,3,164,False,AARTIIND,True,164,1
2865,1,2,170,True,RAMCOCEM,False,170,1
2866,1,3,121,False,HDFC,False,121,1
2867,1,2,175,False,ASHOKLEY,True,175,1
2868,1,2,151,True,BAJFINANCE,False,151,1
2869,1,2,168,True,ONGC,False,168,1
2870,2,2,167,False,MANAPPURAM,False,167,1
2871,2,2,175,False,HINDALCO,True,175,2
2872,2,2,168,True,CIPLA,False,168,1
2873,1,2,167,True,VEDL,False,167,1
2874,1,2,170,True,AXISBANK,True,170,1
2875,1,2,169,True,VEDL,False,169,1
2876,2,2,168,True,LUPIN,False,168,1
2877,1,2,167,False,MCDOWELL-N,True,167,1
2878,2,2,175,False,HINDZINC,False,175,1
2879,1,3,145,True,RELIANCE,True,145,1
2880,1,2,170,True,AXISBANK,True,170,1
2881,1,3,132,False,YESBANK,True,132,2
2882,2,2,175,False,AXISBANK,False,175,1
2883,1,3,151,False,TVSMOTOR,False,151,1
2884,1,2,167,True,DHFL,False,167,1
2885,1,2,169,False,L&TFH,False,169,1
2886,1,2,168,False,GODREJIND,False,168,1
2887,1,2,151,True,MARUTI,True,151,1
2888,2,2,170,True,MINDTREE,True,170,2
2889,1,3,121,False,STARCEMENT,False,121,1
2890,1,2,169,False,COALINDIA,False,169,1
2891,1,2,167,True,INDUSINDBK,False,167,1
2892,1,2,236,False,SRTRANSFIN,True,236,1
2893,1,3,121,True,TCS,True,121,1
2894,1,3,134,False,RADICO,True,134,2
2895,2,3,138,True,TATAMOTORS,True,138,1
2896,1,2,168,True,ZEEL,True,168,1
2897,1,2,168,True,BAJFINANCE,False,168,1
2898,1,3,140,True,BPCL,True,140,1
2899,1,3,138,True,TCS,True,138,1
2900,1,2,168,False,EXIDEIND,False,168,1
2901,1,3,161,False,HEG,True,161,1
2902,1,2,169,False,BHARATFIN,False,169,1
2903,2,3,156,False,BLUESTARCO,True,156,1
2904,1,2,175,False,M&M,False,175,2
2905,2,1,39,False,LT,False,39,1
2906,2,2,167,False,DLF,False,167,2
2907,2,2,236,False,KPIT,False,236,2
2908,1,2,167,False,HINDPETRO,True,167,2
2909,1,2,151,False,INFY,False,151,1
2910,2,1,39,True,TATAMOTORS,True,39,1
2911,1,2,169,True,SBIN,True,169,1
2912,1,2,167,False,SOBHA,False,167,2
2913,1,2,175,True,HINDUNILVR,False,175,1
2914,1,3,164,True,BEL,True,164,2
2915,1,2,167,False,ADANIENT,True,167,1
2916,1,2,175,True,JUBLFOOD,False,175,2
2917,1,3,141,True,ABB,True,141,1
2918,2,2,259,False,LUPIN,False,259,2
2919,1,2,167,True,HINDPETRO,True,167,1
2920,1,2,168,False,HEROMOTOCO,False,168,1
2921,1,2,167,True,DHFL,False,167,2
2922,1,2,168,True,BERGEPAINT,True,168,1
2923,2,2,175,False,IBULHSGFIN,True,175,1
2924,1,2,170,True,ASIANPAINT,True,170,1
2925,1,2,270,True,BERGEPAINT,False,270,0
2926,2,2,167,True,INDIANB,True,167,2
2927,1,2,168,True,HAVELLS,False,168,2
2928,2,3,161,True,MCDOWELL-N,True,161,1
2929,1,2,167,False,YESBANK,False,167,2
2930,2,2,175,True,JSWSTEEL,True,175,2
2931,2,3,142,True,INFY,True,142,2
2932,1,3,187,False,HINDPETRO,True,187,1
2933,1,2,151,True,VOLTAS,True,151,1
2934,1,2,219,False,LUPIN,False,219,1
2935,1,2,167,True,TITAN,False,167,2
2936,1,2,151,True,M&MFIN,False,151,2
2937,1,2,175,True,TITAN,False,175,1
2938,2,2,168,True,CIPLA,True,168,2
2939,1,2,169,False,APOLLOTYRE,False,169,2
2940,1,2,175,True,ULTRACEMCO,False,175,2
2941,1,3,134,True,BEL,True,134,1
2942,1,2,167,True,HDFC,True,167,1
2943,2,2,151,True,ASHOKLEY,True,151,1
2944,1,2,166,True,DRREDDY,True,166,1
2945,1,2,167,True,CANFINHOME,False,167,1
2946,1,2,169,True,BERGEPAINT,False,169,2
2947,2,2,168,False,PIDILITIND,False,168,1
2948,2,3,156,False,HEXAWARE,True,156,1
2949,2,2,167,True,MOTHERSUMI,False,167,1
2950,1,2,167,False,RBLBANK,False,167,2
2951,1,2,219,True,DIVISLAB,False,219,1
2952,2,3,142,False,DMART,True,142,2
2953,2,3,157,False,INDIACEM,True,157,1
2954,2,2,162,False,EQUITAS,False,162,1
2955,2,3,157,True,HEXAWARE,True,157,1
2956,1,2,279,True,BHARATFORG,False,279,2
2957,2,3,158,True,MOTHERSUMI,True,158,1
2958,1,2,175,False,TATAELXSI,True,175,1
2959,2,3,176,True,HINDZINC,True,176,1
2960,1,3,121,False,BDL,False,121,1
2961,2,1,39,False,TVSMOTOR,True,39,1
2962,1,2,175,False,BATAINDIA,False,175,2
2963,1,2,170,True,TITAN,False,170,1
2964,2,1,39,True,TITAN,True,39,1
2965,1,2,169,True,ICICIBANK,True,169,1
2966,1,2,175,True,MOTHERSUMI,False,175,2
2967,2,2,168,True,BRITANNIA,False,168,1
2968,2,2,167,False,BPCL,False,167,1
2969,1,2,236,True,AUROPHARMA,False,236,1
2970,1,3,121,False,MUTHOOTFIN,False,121,1
2971,1,2,167,False,DCBBANK,True,167,1
2972,2,2,168,False,BAJFINANCE,False,168,1
2973,1,2,168,True,RELIANCE,False,168,1
2974,1,2,175,True,MOTHERSUMI,False,175,2
2975,1,3,132,True,COLPAL,True,132,2
2976,1,3,142,False,UNIONBANK,True,142,1
2977,2,2,168,True,PAGEIND,False,168,1
2978,1,2,175,False,GODREJIND,False,175,1
2979,1,2,167,True,TVSMOTOR,False,167,1
2980,1,3,157,True,CIPLA,True,157,1
2981,1,2,167,False,BANKBARODA,True,167,1
2982,1,2,168,True,GRANULES,False,168,1
2983,2,2,151,False,GRASIM,False,151,1
2984,1,2,151,True,ZEEL,True,151,1
2985,1,2,175,True,APOLLOHOSP,True,175,1
2986,1,2,167,True,AUROPHARMA,False,167,1
2987,1,2,168,True,COALINDIA,False,168,1
2988,1,2,236,True,COALINDIA,False,236,1
2989,1,3,165,False,FEDERALBNK,True,165,1
2990,1,3,155,True,FEDERALBNK,True,155,1
2991,1,3,143,True,ULTRACEMCO,True,143,1
2992,2,2,175,False,ZEEL,False,175,1
2993,1,2,175,True,ACC,False,175,1
2994,1,2,175,False,PETRONET,False,175,2
2995,1,2,167,False,PVR,False,167,1
2996,2,2,175,False,RAYMOND,False,175,1
2997,2,2,128,True,TATAGLOBAL,False,128,1
2998,1,3,154,True,NAUKRI,True,154,1
2999,2,2,168,False,MARICO,True,168,1
3000,1,2,231,True,VOLTAS,False,231,1
3001,1,2,168,False,TATAELXSI,False,168,1
3002,2,3,147,False,PAGEIND,True,147,2
3003,1,2,151,True,ICICIBANK,True,151,1
3004,1,3,142,True,NIITTECH,True,142,1
3005,2,3,138,False,PIDILITIND,True,138,1
3006,1,2,167,False,BAJAJELEC,False,167,1
3007,1,2,169,False,MFSL,False,169,1
3008,1,2,175,True,MCDOWELL-N,True,175,1
3009,1,2,167,True,HAVELLS,True,167,1
3010,1,2,170,False,SBIN,True,170,1
3011,1,2,168,True,JETAIRWAYS,True,168,1
3012,1,3,145,True,MARUTI,True,145,1
3013,1,2,168,True,AUROPHARMA,True,168,1
3014,1,3,140,True,HAVELLS,True,140,1
3015,1,2,175,True,HAVELLS,True,175,1
3016,1,2,167,False,PIDILITIND,True,167,1
3017,1,2,151,True,NIITTECH,False,151,1
3018,2,3,174,False,NAUKRI,True,174,1
3019,2,2,167,False,IRB,False,167,2
3020,1,2,167,False,PTC,False,167,2
3021,2,3,158,True,HINDZINC,True,158,1
3022,1,2,39,False,TATASTEEL,True,39,1
3023,2,1,39,True,TATAMOTORS,True,39,2
3024,1,2,169,True,COALINDIA,False,169,1
3025,2,2,170,False,TECHM,True,170,1
3026,2,2,168,False,REPCOHOME,True,168,2
3027,1,2,167,False,BATAINDIA,False,167,1
3028,1,2,168,False,ORIENTBANK,False,168,1
3029,2,3,186,False,AEGISCHEM,True,186,1
3030,2,2,168,False,HCLTECH,False,168,1
3031,2,3,137,False,SHREECEM,True,137,2
3032,2,3,201,True,SUNPHARMA,True,201,1
3033,2,3,156,False,BAYERCROP,True,156,2
3034,1,2,39,False,MOTHERSUMI,False,39,1
3036,2,3,143,False,ICICIGI,True,143,1
3037,1,2,151,True,RELIANCE,True,151,1
3038,1,3,156,True,ULTRACEMCO,True,156,1
3039,1,2,162,False,VEDL,False,162,1
3040,1,2,208,True,MOTHERSUMI,False,208,2
3041,1,2,169,True,NIITTECH,True,169,2
3042,2,2,167,False,MOTHERSUMI,False,167,2
3043,1,2,168,True,APOLLOHOSP,False,168,1
3044,1,2,231,True,BAJAJFINSV,False,231,2
3045,2,2,168,True,JSWSTEEL,False,168,1
3046,1,2,170,True,AUROPHARMA,False,170,1
3047,1,2,168,False,COLPAL,True,168,2
3048,2,2,168,True,JSWSTEEL,False,168,1
3049,1,2,168,True,IBULHSGFIN,True,168,1
3050,1,3,143,False,HINDZINC,True,143,2
3051,1,2,168,False,MARUTI,False,168,1
3052,2,2,168,False,MOTHERSUMI,False,168,1
3053,2,2,175,True,MOTHERSUMI,False,175,1
3054,1,2,175,True,IGL,True,175,1
3055,2,2,168,False,GLENMARK,False,168,1
3056,2,3,188,False,ZEEL,True,188,1
3057,1,2,168,False,KPIT,True,168,1
3058,1,2,236,True,M&M,False,236,2
3059,1,1,39,False,LUPIN,False,39,2
3060,1,2,175,True,APOLLOHOSP,False,175,1
3061,1,2,175,True,HEROMOTOCO,False,175,1
3062,1,2,167,True,APOLLOHOSP,False,167,1
3063,2,2,236,False,APOLLOHOSP,False,236,1
3064,2,3,188,True,TATAMOTORS,True,188,2
3065,2,3,137,False,PAGEIND,True,137,1
3066,1,2,39,False,TATASTEEL,False,39,1
3067,1,2,151,True,RELIANCE,False,151,1
3068,1,2,168,False,INDIACEM,False,168,1
3069,1,2,168,False,ASIANPAINT,False,168,2
3070,2,2,167,False,INDIACEM,True,167,2
3071,1,2,168,True,BEL,False,168,1
3072,1,2,39,True,DRREDDY,True,39,1
3073,1,2,163,False,ASHOKLEY,False,163,1
3074,2,2,212,False,DISHTV,False,212,1
3075,1,2,215,True,NIITTECH,True,215,1
3076,1,2,167,False,VIPIND,True,167,1
3077,1,2,168,True,M&M,False,168,1
3078,1,3,121,True,ULTRACEMCO,False,121,2
3079,1,2,167,True,KOTAKBANK,False,167,1
3080,2,2,167,False,TATAMTRDVR,True,167,2
3081,1,2,167,True,BAJAJ-AUTO,False,167,1
3082,1,2,39,True,BHARTIARTL,False,39,1
3083,1,3,144,False,ALKEM,True,144,1
3084,1,3,140,False,ALKEM,True,140,1
3085,1,2,175,True,M&M,False,175,1
3086,1,2,175,False,GLENMARK,False,175,2
3087,1,3,161,True,M&MFIN,True,161,1
3088,2,1,39,False,RELINFRA,True,39,1
3089,1,2,151,True,HDFCBANK,True,151,1
3090,1,2,162,False,IDEA,False,162,2
3091,1,2,168,True,FEDERALBNK,False,168,1
3092,1,2,175,True,COLPAL,False,175,1
3093,1,2,168,True,RELIANCE,True,168,1
3094,1,2,167,True,ICICIBANK,False,167,2
3095,2,3,145,True,GLENMARK,True,145,2
3096,1,3,143,True,M&MFIN,True,143,1
3097,2,3,142,False,ULTRACEMCO,True,142,2
3098,1,2,167,False,CHENNPETRO,False,167,1
3099,1,2,231,False,VOLTAS,False,231,2
3100,2,2,236,False,AJANTPHARM,False,236,1
3101,1,2,167,True,KOTAKBANK,False,167,2
3102,1,3,181,False,RECLTD,True,181,1
3103,1,2,197,True,NMDC,True,197,1
3104,1,2,175,True,HDFCBANK,True,175,1
3105,1,2,168,False,HCLTECH,False,168,2
3106,2,3,145,True,RBLBANK,True,145,2
3107,2,2,175,True,MFSL,False,175,1
3108,1,2,167,False,DEEPAKFERT,True,167,1
3109,1,2,39,False,HDFC,True,39,1
3110,1,3,140,True,HINDPETRO,True,140,1
3111,2,2,175,False,UJJIVAN,True,175,2
3112,2,3,183,True,MINDTREE,True,183,2
3113,1,2,175,False,STAR,True,175,1
3114,2,2,236,False,MGL,False,236,1
3115,1,2,168,False,TV18BRDCST,False,168,1
3116,1,2,261,True,BERGEPAINT,False,261,0
3117,1,2,170,True,SUNPHARMA,False,170,2
3118,1,3,174,True,ZEEL,True,174,2
3119,2,1,175,False,IGL,False,175,1
3120,1,2,168,False,UPL,True,168,1
3121,1,2,175,False,ADANIPORTS,False,175,1
3122,2,2,175,False,JETAIRWAYS,False,175,2
3123,1,2,166,True,SUNPHARMA,False,166,2
3124,2,2,168,False,DIVISLAB,False,168,2
3125,1,2,175,False,SUNPHARMA,False,175,2
3126,2,3,154,True,RBLBANK,True,154,1
3127,1,2,170,True,AXISBANK,False,170,1
3128,1,3,132,True,HINDUNILVR,True,132,1
3129,1,2,279,False,COLPAL,False,279,0
3130,1,2,169,False,MGL,False,169,1
3131,1,2,236,True,AUROPHARMA,False,236,2
3132,1,2,170,True,ITC,False,170,1
3133,1,2,170,True,BALRAMCHIN,False,170,1
3134,1,2,175,True,BATAINDIA,True,175,2
3135,1,2,175,True,AUROPHARMA,False,175,2
3136,1,2,167,True,MCDOWELL-N,False,167,1
3137,1,2,167,False,INFY,False,167,1
3138,2,1,39,False,RELCAPITAL,True,39,1
3139,2,3,158,True,GLAXO,True,158,2
3140,2,2,162,False,CAPF,False,162,1
3141,2,3,176,False,ASIANPAINT,True,176,2
3142,1,2,167,True,BATAINDIA,True,167,1
3144,1,2,168,False,ICICIPRULI,False,168,1
3145,2,3,138,True,HEROMOTOCO,True,138,1
3146,1,2,170,True,HINDUNILVR,False,170,2
3147,1,2,169,True,BAJAJFINSV,False,169,2
3148,1,2,168,True,AJANTPHARM,True,168,1
3149,1,1,39,True,TATASTEEL,False,39,1
3150,1,2,169,False,LUPIN,True,169,1
3151,1,2,167,True,FEDERALBNK,False,167,2
3152,2,2,175,True,TATAMOTORS,True,175,1
3153,1,2,166,True,CANFINHOME,False,166,1
3154,1,2,167,True,HCLTECH,True,167,1
3155,1,2,170,False,TATASTEEL,False,170,1
3156,2,3,164,False,DMART,True,164,1
3157,1,2,175,True,MARUTI,True,175,1
3158,1,2,168,True,NATIONALUM,False,168,1
3159,1,2,175,False,WOCKPHARMA,True,175,2
3160,1,2,175,True,ICICIBANK,False,175,1
3161,2,2,168,False,BAJAJFINSV,True,168,2
3162,2,3,145,False,HEXAWARE,True,145,2
3163,1,2,167,False,BERGEPAINT,False,167,2
3164,1,2,168,False,CUMMINSIND,False,168,2
3165,1,3,147,True,ULTRACEMCO,True,147,1
3166,1,2,168,True,JUBLFOOD,False,168,1
3167,1,2,167,True,HCLTECH,True,167,2
3168,1,3,141,True,BAJAJ-AUTO,True,141,1
3169,2,2,168,False,JSWSTEEL,True,168,2
3170,1,2,162,True,ITC,False,162,2
3171,1,2,167,True,MCDOWELL-N,False,167,1
3172,1,2,151,False,MOTHERSUMI,False,151,2
3173,1,2,167,True,ICICIBANK,False,167,1
3174,2,3,233,False,VMART,True,233,2
3175,1,2,168,False,DLF,False,168,2
3176,2,2,191,True,BPCL,True,191,1
3177,1,2,167,True,MCDOWELL-N,False,167,2
3178,1,2,168,False,EXIDEIND,False,168,2
3179,1,2,169,False,CAPF,False,169,2
3180,2,2,167,False,ARVIND,False,167,1
3181,1,2,236,False,KSCL,False,236,1
3182,1,2,167,False,HINDUNILVR,False,167,1
3183,1,2,167,True,RELINFRA,True,167,1
3184,1,2,167,True,BAJAJ-AUTO,False,167,2
3185,1,2,167,True,HINDUNILVR,False,167,2
3186,2,2,128,False,HAVELLS,False,128,1
3187,1,2,168,False,RECLTD,False,168,2
3188,2,2,175,False,DALMIABHA,False,175,2
3189,1,2,170,True,TITAN,False,170,1
3190,1,2,168,True,ORIENTBANK,False,168,2
3191,1,3,156,True,GRANULES,True,156,1
3192,2,2,175,False,BANKBARODA,False,175,1
3193,1,2,219,False,DLF,False,219,1
3194,1,2,168,True,COALINDIA,False,168,2
3195,1,2,167,False,ARVIND,False,167,1
3196,1,2,168,True,BHARATFORG,False,168,1
3197,2,1,39,False,RELINFRA,True,39,1
3198,1,3,176,False,APLLTD,True,176,2
3199,2,3,156,False,YESBANK,True,156,1
3200,1,2,167,False,INDIGO,True,167,1
3201,1,2,167,True,AXISBANK,True,167,1
3202,1,2,236,True,BEML,False,236,2
3203,1,2,167,True,AXISBANK,True,167,1
3204,2,2,166,False,CUMMINSIND,False,166,1
3205,2,2,168,False,BATAINDIA,True,168,1
3206,2,3,156,True,MINDTREE,True,156,2
3207,1,2,168,True,COLPAL,True,168,1
3208,2,2,168,True,ICICIPRULI,False,168,1
3209,1,3,160,False,CUMMINSIND,True,160,1
3210,2,2,175,False,INFRATEL,False,175,2
3211,1,2,236,True,NATIONALUM,False,236,2
3212,2,2,168,True,EICHERMOT,False,168,2
3213,2,1,39,False,RELCAPITAL,False,39,1
3214,1,3,142,False,SRTRANSFIN,True,142,1
3215,1,2,167,True,MINDTREE,True,167,1
3216,1,2,169,True,DRREDDY,True,169,1
3217,2,2,175,False,INDIANB,False,175,1
3218,1,2,168,False,EICHERMOT,False,168,1
3219,1,2,151,True,PETRONET,True,151,1
3220,1,3,157,True,AUROPHARMA,True,157,1
3221,1,3,176,True,PVR,True,176,1
3222,1,2,167,True,BEML,True,167,1
3223,1,3,214,False,SUNPHARMA,False,214,2
3224,1,3,180,False,AUROPHARMA,True,180,1
3225,1,3,134,True,RBLBANK,True,134,2
3226,1,3,147,True,PFC,True,147,1
3227,2,2,175,False,BHARTIARTL,False,175,1
3228,1,3,133,False,VRLLOG,True,133,1
3229,1,3,187,True,ULTRACEMCO,True,187,1
3230,1,2,151,True,KOTAKBANK,False,151,2
3231,1,3,176,True,DRREDDY,True,176,1
3232,1,3,145,True,VOLTAS,True,145,1
3233,2,2,175,False,COALINDIA,False,175,1
3234,2,2,162,True,SUNTV,False,162,2
3235,2,2,167,True,BALKRISIND,True,167,2
3236,1,2,151,True,ITC,False,151,2
3237,1,2,167,True,ORIENTBANK,True,167,1
